Vᵢᵢ,Ʌᵢᵢ,Ƹᵢⱼ,Ʒᵢⱼ,γ1,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,1.0,0.5301807939027952,0.002688365951490459,1.2659414194475893,61,3.394465036440203,11.430306142216482,0.39679422708450485,11.827100369300984
1.0,1.0,0.5301808039027952,0.002688365951490459,1.2659414094475894,61,3.3944650370474765,11.430306148494152,0.39679421965195394,11.827100368146109
1.0,1.0,0.5301807939027952,0.002688365951490459,1.2659414094475894,61,3.3944650373685885,11.43030615635054,0.3967942121917856,11.827100368542325
1.0,1.0,0.5301807939027952,0.002688375951490459,1.2659414094475894,61,3.394465040814808,11.430306157594709,0.39679421965195394,11.82710037724666
1.0,0.99999999,0.5301807939027952,0.002688365951490459,1.2659414094475894,61,3.394465042634872,11.430306178990008,0.3967942121917857,11.827100391181792
0.99999999,1.0,0.5301807939027952,0.002688365951490459,1.2659414094475894,61,3.394465042634872,11.430306178990008,0.3967942121917857,11.827100391181792
1.0,1.0,0.5248069123475618,7.311376617347371e-05,1.2684547753023216,61,3.3935118812503697,11.430707549107057,0.39463963514054473,11.825347184247601
1.0,1.0,0.5248069223475619,7.311376617347371e-05,1.2684547653023217,61,3.3935118818460417,11.430707555256237,0.39463962745539827,11.825347182711637
1.0,1.0,0.5248069123475618,7.311376617347371e-05,1.2684547653023217,61,3.3935118822183648,11.430707563238604,0.3946396201070778,11.825347183345684
1.0,1.0,0.5248069123475618,7.31237661734737e-05,1.2684547653023217,61,3.3935118856635507,11.430707564305228,0.39463962745539827,11.825347191760626
1.0,0.99999999,0.5248069123475618,7.311376617347371e-05,1.2684547653023217,61,3.393511887478203,11.43070758582552,0.39463962010707787,11.8253472059326
0.99999999,1.0,0.5248069123475618,7.311376617347371e-05,1.2684547653023217,61,3.393511887478203,11.43070758582552,0.39463962010707787,11.8253472059326
1.0,1.0,0.5214446970120609,-0.0015631413156141428,1.2700272780661988,61,3.392924659108038,11.431017356407539,0.3956372857860838,11.826654642193622
1.0,1.0,0.5214447070120609,-0.0015631413156141428,1.2700272680661988,61,3.392924659696165,11.431017362474977,0.39563727798666654,11.826654640461644
1.0,1.0,0.5214446970120609,-0.0015631413156141428,1.2700272680661988,61,3.3929246601006704,11.431017370536672,0.3956372706645566,11.82665464120123
1.0,1.0,0.5214446970120609,-0.0015631313156141428,1.2700272680661988,61,3.392924663545053,11.431017371491007,0.395637263342447,11.826654634833456
